"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL188"	"WIN-552122"	"None"	"426.52"	"0"	"4.60"	"WIN 55,212-2"	"Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3"	"EC50"	"'='"	"50.12"	"nM"	"7.30"	""	""	"UO_0000065"	"17.12"	"0.31"	"2.70"	"16.70"	"1"	"CHEMBL3391572"	"Agonist activity at human cannabinoid CB1 receptor expressed in CHO cells co-expressing AP-1 response element after 5 hrs by luciferase reporter gene assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3390831"	"1"	"Scientific Literature"	"Medchemcomm"	"2010"	"CHEMBL3308072"	""
"CHEMBL3929186"	""	"None"	"416.57"	"0"	"2.70"	"BDBM210209"	"CC(C)(CCN1CCOCC1)NC(=O)c1ccc(N2CCCC2)c(OCC2CC2)n1"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	"371817"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3888088"	"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1.times.HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30.degree. C. for 30 min Compounds were added to a final assay volume of 100 ul and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 ul lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN.sub.3) and 50 ul detection solutions (20 uM mAb Alexa700-cAMP 1:1, and 48 uM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated."	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886568"	"37"	"BindingDB Database"	""	"2016"	"CHEMBL3308072"	""
"CHEMBL3924273"	""	"None"	"432.55"	"0"	"3.35"	"BDBM210705"	"Cc1nc([C@H](CC2CC2)NC(=O)c2ccc(C3CC3)c(S(=O)(=O)CC(C)C)n2)no1"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	"372134"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3888088"	"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1.times.HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30.degree. C. for 30 min Compounds were added to a final assay volume of 100 ul and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 ul lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN.sub.3) and 50 ul detection solutions (20 uM mAb Alexa700-cAMP 1:1, and 48 uM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated."	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886568"	"37"	"BindingDB Database"	""	"2016"	"CHEMBL3308072"	""
"CHEMBL567302"	""	"None"	"394.48"	"0"	"3.87"	"25"	"Cc1c[nH]c2c(Nc3ccccc3OC(C)C)ncc(C(=O)N3CCOCC3)c12"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1048890"	"Agonist activity at human recombinant cannabinoid CB1 receptor expressed in MMY23 Saccharomyces cerevisiae assessed as degradation of FDGlu to fluorescein after 24 hrs by spectrofluorimetry"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156052"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"None"	""
"CHEMBL4745169"	""	"None"	"483.61"	"1"	"6.97"	"65"	"CCCCCn1cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c(=O)c2cc(-c3ccco3)ccc21"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4732937"	"Displacement of [3H]CP-55940 from human CB1 receptor expressed in HEK cells by competitive binding assay"	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4732045"	"1"	"Scientific Literature"	"J Med Chem"	"2020"	"None"	""
"CHEMBL1288209"	""	"None"	"307.39"	"0"	"3.87"	"XIX"	"O=C(/C=C/c1ccc2ccccc2c1)CCCC(=O)NC1CC1"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1292715"	"Displacement of [3H]-CP-55940 from human recombinant CB1 receptor expressed in HEK293 cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1287804"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2010"	"CHEMBL3307715"	""
"CHEMBL5085907"	""	"None"	"481.60"	"1"	"6.37"	"9-trans"	"Cc1c(C(=O)NCc2ccccc2/N=N/c2ccccc2)nn(CCCCCO)c1-c1ccccc1"	"Activity"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL5054062"	"Antagonist activity at human CB1 Receptor expressed in CHO-K1 cells assessed as reduction in CP55940-induced ERK1/2 phosphorylation measured Western blot analysis"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO-K1"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5053505"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	""
"CHEMBL4867451"	""	"None"	"391.51"	"1"	"5.79"	"28a"	"CCCCC1(c2cc(OC)c3cc(Cc4cccnc4)c(=O)oc3c2)CCCC1"	"Inhibition"	"'='"	"29.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4842496"	"Displacement of [3H]-CP55940 from human recombinant CB1 receptor expressed in CHO-K1 cell membrane at 1 uM measured after 3 hrs by scintillation spectrometry"	"B"	"BAO_0000249"	"cell membrane format"	"Homo sapiens"	"None"	"None"	"CHO-K1"	"Membrane"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4842314"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2021"	"None"	"Dose = 1.0 microM | TIME = 3.0 hr"
"CHEMBL4788658"	""	"None"	"497.56"	"0"	"4.80"	"3"	"CN(C(=O)c1cc(C(F)(F)F)ccc1OCC(C)(C)O)c1cc(C(C)(C)C)nn1C[C@H]1CCCO1"	"Emax"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4735796"	"Agonist activity at human CB1 expressed in mouse AtT20 cells assessed as maximal activation of G-protein gated inwardly rectifying K+ channels measured every 2 sec for 2 mins by FLIPR membrane potential assay relative to control"	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"AtT20"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4732127"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2021"	"None"	"TIME = 0.03333 hr"
"CHEMBL3696831"	""	"None"	"354.93"	"0"	"3.65"	"BDBM163049"	"CN(C)CCNc1cnn(C2CC(C)(C)CC(C)(C)C2)c(=O)c1Cl"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	"306163"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3706301"	"Radioligand Binding Assay: Plasma membranes prepared from HEK 293 EBNA cells transfected with human CB1 or CB2 cannabinoid receptors (3.7 or 3.3 .mu.mol/mg protein, receptor concentration; PerkinElmer) were used for the radioligand binding studies. The composition of incubation buffer for CB1 assay was 50 mM Tris base, 2.5 mM EDTA, 5 mM MgCl.sub.2 and 0.5 mg/ml fatty acid free BSA and for CB2 assay was 50 mM Tris base, 2.5 mM EGTA, 5 mM MgCl.sub.2 and 1 mg/ml fatty acid free BSA; pH was adjusted to 7.4 by adding 1N HCl. Plasma membranes were diluted with incubation buffer to provide a final protein concentration of 2.4 .mu.g (CB1) or 8 .mu.g (CB2) per well in non-binding surface polystyrene 96-well assay plates (Corning). Compound solutions were prepared in silanized glass tubes and dispensed using pipette tips with SUPERSLIK.TM. surface. Competition studies were performed using a final concentration of 0.72 nM [.sup.3H]-CP 55,940 (100-180 Ci/mmol, specific activity; PerkinElmer) against test compounds."	"B"	"BAO_0000366"	"cell-free format"	"Homo sapiens"	"CHEMBL3559721"	"Plasma"	"EBNA"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638668"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL567087"	""	"None"	"384.87"	"0"	"3.75"	"27"	"Cc1cn(C)c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12"	"EC50"	"'='"	"10000.0"	"nM"	"5.00"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1048890"	"Agonist activity at human recombinant cannabinoid CB1 receptor expressed in MMY23 Saccharomyces cerevisiae assessed as degradation of FDGlu to fluorescein after 24 hrs by spectrofluorimetry"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156052"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"None"	""
"CHEMBL1727434"	""	"None"	"492.61"	"1"	"5.47"	"SID99303172"	"O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(-c2cccs2)nc2ccccc12"	"EC50"	"'>'"	"32000.0"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1737971"	"PUBCHEM_BIOASSAY: SAR analysis of agonists of the Cannabinoid Receptor 1 using an Image-Based Assay - Set 4. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2013, AID2026]"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1729109"	""	"None"	"300.37"	"0"	"4.10"	"SID99303163"	"Cc1ccc(-c2nnc(C)c3nn(-c4ccccc4)cc23)cc1"	"EC50"	"'>'"	"32000.0"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1737971"	"PUBCHEM_BIOASSAY: SAR analysis of agonists of the Cannabinoid Receptor 1 using an Image-Based Assay - Set 4. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2013, AID2026]"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1097795"	""	"None"	"577.90"	"2"	"8.28"	"12n"	"CC1(C)C[C@@H](NC(=O)c2cccc3[nH]ncc23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1"	"IC50"	"'='"	"1.3"	"nM"	"8.89"	""	""	"UO_0000065"	"15.38"	"0.31"	"0.61"	"11.12"	"0"	"CHEMBL1105736"	"Displacement of [3H]CP-55940 from human recombinant cannabinoid CB1 receptor expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157794"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308072"	""
"CHEMBL1094521"	""	"None"	"505.83"	"2"	"6.48"	"3"	"C[C@H](O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21"	"Inhibition"	""	""	"%"	""	""	"Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1105738"	"Inverse agonist activity at human recombinant cannabinoid CB1 receptor expressed in CHO cellssassessed as inhibition of forskolin-stimulated increase in intracellular cAMP level"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157794"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308072"	""
"CHEMBL1095553"	""	"None"	"577.90"	"2"	"8.28"	"12l"	"CC1(C)C[C@@H](NC(=O)c2n[nH]c3ccccc23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1"	"Inhibition"	""	""	"%"	""	""	"Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1105738"	"Inverse agonist activity at human recombinant cannabinoid CB1 receptor expressed in CHO cellssassessed as inhibition of forskolin-stimulated increase in intracellular cAMP level"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157794"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308072"	""
"CHEMBL491658"	""	"None"	"463.70"	"1"	"6.64"	"26"	"CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)NCCO)c1"	"Activity"	"'>'"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL961831"	"Displacement of [3H]CP-55940 form human CB1 receptor expressed in HEK cells at 10 uM"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153817"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"CHEMBL3307715"	""
"CHEMBL477878"	""	"None"	"414.31"	"0"	"2.46"	"22"	"O=C(Cc1ccccn1)N1CCN(S(=O)(=O)c2cc(Cl)cc(Cl)c2)CC1"	"IC50"	"'='"	"3000.0"	"nM"	"5.52"	""	""	"UO_0000065"	"13.33"	"0.29"	"3.06"	"7.82"	"0"	"CHEMBL1011882"	"Displacement of [3H]CP-55940 from human recombinant CB1R expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153427"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"CHEMBL3308072"	""
"CHEMBL409647"	""	"None"	"364.49"	"0"	"4.80"	"6"	"CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(C#N)cc23)C1(C)C"	"Ki"	"'='"	"3310.0"	"nM"	"5.48"	""	""	"UO_0000065"	"15.04"	"0.28"	"0.68"	"9.96"	"0"	"CHEMBL1670560"	"Displacement of [3H]CP 55940 from human CB1 receptor in cell free system"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1667752"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2011"	"None"	""
"CHEMBL1668512"	""	"None"	"420.58"	"0"	"2.96"	"E16"	"Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@]2(C)C3)cc1S(=O)(=O)N1CCOCC1"	"Ki"	"'='"	"130.0"	"nM"	"6.89"	""	""	"UO_0000065"	"16.37"	"0.32"	"3.93"	"9.10"	"0"	"CHEMBL1670560"	"Displacement of [3H]CP 55940 from human CB1 receptor in cell free system"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1667752"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2011"	"None"	""
"CHEMBL1366"	"AURANOFIN"	"4.0"	"678.49"	"None"	"None"	"AURANOFIN"	""	"IC50"	""	""	""	""	""	"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)"	""	""	""	""	""	"0"	"CHEMBL1909122"	"DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)"	"B"	"BAO_0000249"	"cell membrane format"	"None"	"None"	"None"	"Chem-1"	"Membrane"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1909046"	"15"	"DrugMatrix"	""	""	"None"	""
"CHEMBL4438948"	""	"None"	"378.38"	"1"	"5.52"	"6n"	"O=[N+]([O-])CC(c1ccc(F)cc1)c1c(-c2ccccc2)[nH]c2cc(F)ccc12"	"Emax"	"'='"	"47.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4379767"	"Positive allosteric modulatory activity at human CB1R expressed in CHO-K1 cells assessed as increase in CP55940-induced inhibition of forskolin-stimulated cAMP production after 30 mins in presence of CP55940 at EC20 concentration by hit-hunter cAMP assay relative to control"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO-K1"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4376840"	"1"	"Scientific Literature"	"J Med Chem"	"2020"	"CHEMBL3307512"	""
"CHEMBL4169849"	""	"None"	"398.46"	"1"	"5.56"	"12a"	"COC(=O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12"	"Inhibition"	"'='"	"43.07"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4157962"	"Displacement of [3H]SR141716A from membrane bound human CB1 receptor at 10 uM after 1 hr by beta scintillation counting method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4152361"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""
"CHEMBL4559321"	""	"None"	"403.95"	"0"	"3.49"	"21"	"Cc1c(CCN2CCOCC2)c2cc(Cl)ccc2n1CC(=O)N1CCCCC1"	"EC50"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL4374199"	"Agonist activity at human CB1 receptor expressed in CHO cells coexpressing Galpha16 assessed as reduction in forsklin-induced cAMP production incubated for 30 mins by cAMP Hunter assay based fluorometric analysis"	"A"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4373651"	"1"	"Scientific Literature"	"Medchemcomm"	"2019"	"CHEMBL3308072"	""
"CHEMBL375960"	""	"None"	"385.51"	"1"	"5.49"	"6b"	"Cc1ccc(-c2ncc(C(=O)NC3CCCCC3)nc2-c2ccc(C)cc2)cc1"	"IC50"	"'='"	"13.0"	"nM"	"7.89"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL905639"	"Antagonist activity at CB1 receptor by [35S]GTP-gamma-S binding assay"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143053"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2007"	"None"	""
"CHEMBL4173284"	""	"None"	"527.43"	"2"	"5.93"	"C4"	"COc1ccc(-c2c(Br)cn(Cc3ccc(F)cc3)c(=O)c2C(=O)NC2CCCCCC2)cc1"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4155181"	"Displacement of [3H]-CP55940 from human CB1 receptor expressed in CHO cell membranes after 90 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4152271"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""
"CHEMBL4465748"	""	"None"	"432.61"	"1"	"7.53"	"22"	"CCCCCCC(C)(C)c1cc(OCc2ccccc2)c2c(c1)OC(C)(C)c1cn[nH]c1-2"	"EC50"	"'='"	"191.0"	"nM"	"6.72"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4426150"	"Agonist activity at human CB1 receptor expressed in HEK293 cell membranes assessed as induction of [35S]-GTPgammaS binding after 60 mins by liquid scintillation spectrometric method"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4425113"	"1"	"Scientific Literature"	"J Med Chem"	"2016"	"CHEMBL3307715"	""
"CHEMBL4473591"	""	"None"	"594.45"	"2"	"6.86"	"33"	"O=C(Nc1ccc(F)cc1F)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1"	"Emax"	"'='"	"88.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4365003"	"Inverse agonist activity at human CB1 receptor expressed in CHOK1 cells co-expressing Galphaq16 assessed as reduction in CP55940-induced intracellular calcium mobilization by calcein-4 AM dye based fluorescence assay relative to rimonabant"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4364254"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"None"	""
"CHEMBL3613103"	""	"None"	"487.09"	"1"	"7.42"	"12"	"Cc1ccc(Cn2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)cc2-c2ccc(Cl)c(C)c2)cc1"	"Ki"	"'>'"	"5000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3615751"	"Displacement of [3H]-CP55940 from human CB1 receptor transfected in HEK293EBNA cell membranes after 90 mins by liquid scintillation counting analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293-EBNA"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3611977"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2015"	"CHEMBL3833702"	""
"CHEMBL3357337"	""	"None"	"428.97"	"0"	"3.63"	"2"	"CCN1CCN(c2nc(C)nc3c2nc(-c2ccccc2Cl)n3CCCOC)CC1"	"EC50"	"'='"	"1380.0"	"nM"	"5.86"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3379648"	"Agonist activity at human CB1 receptor expressed in Sf9 cells by [35S]-GTPgammaS binding assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352465"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2014"	"CHEMBL3308860"	""
"CHEMBL3907723"	""	"None"	"304.35"	"0"	"4.30"	"24"	"Cc1cccc(-c2c(O)cc(C(=O)c3ccccc3)cc2O)c1"	"pEC50"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL4724912"	"Inverse agonist activity at human recombinant cannabinoid CB1 receptor expressed in HEK cells transfected with CNG assessed as increase in cAMP level measured up to 1 hr by ACTOne membrane potential dye based assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL218"	"Cannabinoid CB1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715916"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME: <=1"
