gpcrdb_id,species,p-value,unit,pKi,assay_type,assay_des,source,molwt,logp,smiles,doi
85963,Human,6.0,pKi,6.0,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,372,3.6,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(CC)nn(C)c21,10.1021/jm301527r
85964,Human,6.4,pKi,6.4,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,424,4.2,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(CC)nn(C)c21,10.1021/jm301527r
85966,Human,5.4,pKi,5.4,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,452,4.9,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C(C)(C)C)nn(C)c21,10.1021/jm301527r
85967,Human,5.3,pKi,5.3,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,344,3,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2cnn(C)c21,10.1021/jm301527r
85968,Human,5.3,pKi,5.3,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,358,3.4,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2cnn(C)c21,10.1021/jm301527r
85969,Human,5.3,pKi,5.3,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,396,3.6,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cnn(C)c21,10.1021/jm301527r
85972,Human,6.8,pKi,6.8,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,345,3.6,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)noc21,10.1021/jm301527r
85973,Human,6.8,pKi,6.8,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,359,3.9,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)noc21,10.1021/jm301527r
85974,Human,5.8,pKi,5.8,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,397,4.2,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)noc21,10.1021/jm301527r
85975,Human,7.1,pKi,7.1,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,360,4.6,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)csc21,10.1021/jm301527r
85976,Human,7.3,pKi,7.3,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,374,5,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)csc21,10.1021/jm301527r
85977,Human,7.9,pKi,7.9,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,412,5.3,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)csc21,10.1021/jm301527r
85957,Human,7.4,pKi,7.4,Binding,"Displacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanrecombinantCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,426,5.6,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)c(C)sc21,10.1021/jm301527r
85958,Human,6.2,pKi,6.2,Binding,"Displacementof[3H]CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesafter90minsbyscintillationcountinganalysis",ChEMBL,383,2.8,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2ncnc12,10.1016/j.ejmech.2016.02.032
87500,Human,5.2,pKi,5.2,Binding,Displacementof[3H]-CP55940fromhumanCB1receptorafter90minsbyliquidscintillationspectrophotometeranalysisDisplacementof[3H]-CP55940fromhumanCB1receptorafter90minsbyliquidscintillationspectrophotometeranalysis,ChEMBL,290,5.3,CCCCCc1cc(-c2ccccc2)n(-c2ccccc2)n1,10.1016/j.bmc.2013.01.055
87503,Human,5.0,pKi,5.0,Binding,Displacementof[3H]-CP55940fromhumanCB1receptorafter90minsbyliquidscintillationspectrophotometeranalysisDisplacementof[3H]-CP55940fromhumanCB1receptorafter90minsbyliquidscintillationspectrophotometeranalysis,ChEMBL,360,4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,10.1016/j.bmc.2013.01.055
86435,Human,5.8,pKi,5.8,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,428,5.6,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,10.1021/jm3017464
86436,Human,6.0,pKi,6.0,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,446,5.7,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,10.1021/jm3017464
86437,Human,5.2,pKi,5.2,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,462,6.2,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,10.1021/jm3017464
86439,Human,6.9,pKi,6.9,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,442,5.9,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/jm3017464
86440,Human,6.1,pKi,6.1,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,442,5.9,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2cccc(C)c2)cc1,10.1021/jm3017464
86444,Human,6.3,pKi,6.3,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,408,5.2,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccccc2)cc1,10.1021/jm3017464
86445,Human,6.1,pKi,6.1,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,426,5.4,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,10.1021/jm3017464
86446,Human,6.4,pKi,6.4,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,442,5.9,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,10.1021/jm3017464
86447,Human,5.9,pKi,5.9,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,438,5.2,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/jm3017464
86448,Human,6.4,pKi,6.4,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,422,5.5,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/jm3017464
86449,Human,6.7,pKi,6.7,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,422,5.5,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2cccc(C)c2)cc1,10.1021/jm3017464
86450,Human,5.5,pKi,5.5,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,450,6.4,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,10.1021/jm3017464
86452,Human,5.5,pKi,5.5,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,420,6.3,CCN(CC)c1ccc(CN(C(=O)Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,10.1021/jm3017464
86453,Human,6.7,pKi,6.7,Binding,"Displacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55,940fromCB1receptor(unknownorigin)after1hrbyscintillationcountinganalysis",ChEMBL,378,6,CCN(CC)c1ccc(CN(C(=O)C2CCCCC2)c2ccc(C)cc2)cc1,10.1021/jm3017464
113521,Human,8.3,pKi,8.3,Binding,Displacementof[3H]CP55940fromhumancannabinoidCB1receptorexpressedinCHO-K1cellsbyliquidscintillationcountingDisplacementof[3H]CP55940fromhumancannabinoidCB1receptorexpressedinCHO-K1cellsbyliquidscintillationcounting,ChEMBL,314,5.9,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1,10.1016/j.ejmech.2014.07.062
87049,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,434,5.4,Cc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(N3CCCCC3)cc2)cc1,10.1021/ml3004236
87062,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,450,6,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,10.1021/ml3004236
87063,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,438,4.9,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/ml3004236
87058,Human,6.4,pKi,6.4,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,442,5.6,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,10.1021/ml3004236
87059,Human,6.0,pKi,6.0,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,426,5.1,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(F)cc2)cc1,10.1021/ml3004236
87070,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,422,5.2,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87031,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,440,5.4,CCN(CC)c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87032,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,428,5.6,CCN(CC)c1ccc(CN(CC2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87033,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,412,4.8,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87034,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,428,5.3,CCN(CC)c1ccc(CN(Cc2cccs2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87035,Human,7.1,pKi,7.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,408,5.2,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87037,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,429,5,CCN(CC)c1ccc(CN(c2ncc(C)s2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87038,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,400,5,CCN(CC)c1ccc(CN(C2CCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87039,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,372,4.2,C=CCN(Cc1ccc(N(CC)CC)cc1)S(=O)(=O)c1ccc(C)cc1,10.1021/ml3004236
87040,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,424,4.9,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/ml3004236
87041,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,436,6.1,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,10.1021/ml3004236
87042,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,428,4.5,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/ml3004236
87036,Human,6.7,pKi,6.7,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,414,5.4,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,10.1021/ml3004236
87043,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,440,5.6,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,10.1021/ml3004236
87044,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,430,5.1,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/ml3004236
87045,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,442,6.2,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,10.1021/ml3004236
87046,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,445,4.7,CCN(CC)c1ccc(CN(c2ncc(C)s2)S(=O)(=O)c2ccc(OC)cc2)cc1,10.1021/ml3004236
87025,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembranesafter1hrbyscintillationcountinganalysis,ChEMBL,436,5.1,COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCCCC3)cc2)c2ccccc2)cc1,10.1021/ml3004236
89783,Human,6.2,pKi,6.2,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,312,3.2,CCCCn1c(C)c(C)cc(C(=O)NCc2ccccc2)c1=O,10.1016/j.bmc.2013.03.030
89785,Human,6.8,pKi,6.8,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,324,3.1,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCC2,10.1016/j.bmc.2013.03.030
89786,Human,6.1,pKi,6.1,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,338,3.5,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCC2,10.1016/j.bmc.2013.03.030
89790,Human,8.1,pKi,8.1,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,380,4.5,CC(C)CCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2,10.1016/j.bmc.2013.03.030
89791,Human,5.8,pKi,5.8,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,368,3.1,COCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2,10.1016/j.bmc.2013.03.030
89469,Human,6.9,pKi,6.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,410,3.9,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(CC)cc12,10.1021/jm400182t
89471,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,386,4,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)n2nc(C(C)(C)C)cc12,10.1021/jm400182t
89472,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,400,4.4,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(C(C)(C)C)cc12,10.1021/jm400182t
89473,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,438,4.7,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(C(C)(C)C)cc12,10.1021/jm400182t
89444,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,406,4.4,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)n2nc(-c3ccccc3)cc12,10.1021/jm400182t
89445,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellmembraneafter90minsbyscintillationcountinganalysis,ChEMBL,420,4.8,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(-c3ccccc3)cc12,10.1021/jm400182t
89917,Human,5.4,pKi,5.4,Binding,"Displacementof[3H]-CP55,940fromhumanCB1receptortransfectedinCHOK1cellsDisplacementof[3H]-CP55,940fromhumanCB1receptortransfectedinCHOK1cells",ChEMBL,338,4.3,COc1ccccc1Cc1cc2c(C)c(OC)c(C)c(C)c2oc1=O,10.1021/jm4005175
89920,Human,5.0,pKi,5.0,Binding,"Displacementof[3H]-CP55,940fromhumanCB1receptortransfectedinCHOK1cellsDisplacementof[3H]-CP55,940fromhumanCB1receptortransfectedinCHOK1cells",ChEMBL,326,4.5,COc1c(C)c(C)c2oc(=O)c(Cc3ccc(F)cc3)cc2c1C,10.1021/jm4005175
